age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
57,blue-collar,1,0,0,282,0,1,0,7,5,261,12,-1,0,3,0
38,management,1,2,0,-469,1,0,2,16,6,209,12,-1,0,3,0
49,admin.,1,1,0,197,1,0,0,13,0,223,1,182,2,0,1
40,technician,2,2,0,825,1,0,0,20,0,38,1,335,1,1,0
47,services,1,2,0,871,0,0,0,22,1,602,9,-1,0,3,0
56,services,1,1,0,83,0,0,0,27,1,26,11,-1,0,3,0
38,technician,1,1,0,226,1,0,2,30,8,762,3,-1,0,3,1
32,management,1,2,0,-55,1,0,0,26,1,107,4,-1,0,3,0
42,admin.,2,1,0,243,1,0,2,14,8,46,5,-1,0,3,0
30,blue-collar,1,0,0,-336,0,0,0,10,5,128,6,-1,0,3,0
35,technician,1,1,0,0,1,0,0,9,9,524,1,96,5,2,1
35,technician,1,1,0,251,1,1,2,1,5,128,3,-1,0,3,0
35,self-employed,2,2,0,44,0,0,0,7,11,310,2,96,2,1,0
32,blue-collar,2,1,0,2,0,0,2,9,8,144,2,-1,0,3,0
51,management,2,2,0,297,1,0,0,15,8,415,4,375,1,0,1
50,self-employed,1,3,0,-84,1,0,2,6,8,101,1,-1,0,3,0
38,blue-collar,2,1,0,-1,1,0,2,7,8,72,1,-1,0,3,0
37,management,1,2,0,347,1,0,0,22,5,282,1,-1,0,3,0
28,management,2,2,0,781,0,0,0,9,0,125,6,-1,0,3,0
47,management,1,2,0,286,0,0,0,22,1,557,7,-1,0,3,0
31,blue-collar,2,1,0,-219,1,0,2,30,8,66,2,-1,0,3,0
38,management,1,2,0,0,1,0,2,20,8,206,1,-1,0,3,0
50,blue-collar,1,1,0,810,1,0,2,14,8,19,14,-1,0,3,0
32,blue-collar,1,1,0,300,0,0,0,6,3,166,2,-1,0,3,0
39,management,1,2,0,0,1,0,2,2,6,46,2,-1,0,3,0
40,services,1,1,0,113,1,0,2,4,6,126,1,-1,0,3,0
41,blue-collar,1,1,0,641,1,0,2,13,8,161,1,-1,0,3,0
31,admin.,1,1,0,0,1,0,2,14,8,40,2,-1,0,3,0
54,services,1,0,0,8,1,0,0,14,8,143,1,-1,0,3,0
39,admin.,0,1,0,399,1,1,0,14,1,133,2,-1,0,3,0
56,admin.,0,1,1,-435,1,1,2,9,8,185,2,-1,0,3,0
34,management,1,1,0,15,0,0,0,25,1,184,7,-1,0,3,0
31,technician,2,1,0,125,0,0,0,22,1,78,2,-1,0,3,0
38,technician,1,2,0,45,0,0,0,22,5,125,4,-1,0,3,0
41,technician,1,2,0,13,0,0,2,5,6,189,2,-1,0,3,0
44,entrepreneur,1,2,0,0,1,0,2,9,5,300,1,-1,0,3,0
49,blue-collar,1,1,0,579,1,0,2,28,8,396,1,-1,0,3,0
30,services,2,1,0,432,1,0,2,20,8,340,3,-1,0,3,0
34,management,1,1,0,857,1,0,0,22,1,238,6,-1,0,3,0
57,admin.,1,1,0,808,0,0,0,14,5,417,3,-1,0,3,0
28,blue-collar,1,1,0,373,1,0,0,14,8,10,9,344,1,0,0
44,admin.,2,1,0,-101,1,0,0,10,5,99,1,-1,0,3,0
34,management,1,2,0,180,0,0,0,16,6,298,3,-1,0,3,0
58,technician,1,1,0,175,0,0,0,12,1,92,4,-1,0,3,0
52,services,1,1,0,381,0,1,0,25,1,288,12,-1,0,3,0
48,technician,1,1,0,340,1,0,0,28,4,255,2,-1,0,3,0
33,technician,0,1,1,10,1,1,0,18,9,167,5,-1,0,3,0
31,management,1,2,0,156,0,0,0,13,1,657,7,-1,0,3,1
35,technician,0,1,0,473,1,1,2,26,8,434,4,-1,0,3,0
37,admin.,2,1,0,781,0,0,0,20,1,75,1,-1,0,3,0
60,entrepreneur,1,0,0,0,0,0,1,23,5,40,1,-1,0,3,0
34,entrepreneur,1,1,0,456,1,1,0,28,1,137,8,-1,0,3,0
32,technician,1,1,0,253,1,0,2,4,6,257,3,-1,0,3,0
36,services,2,1,0,774,1,0,0,3,3,231,2,259,1,0,0
32,admin.,2,2,0,-59,0,1,2,4,5,192,1,-1,0,3,0
40,services,0,1,0,-81,0,1,0,23,5,186,1,-1,0,3,0
37,blue-collar,1,0,0,0,1,0,0,6,8,226,1,363,3,1,0
57,management,1,2,0,0,1,0,0,21,9,67,1,-1,0,3,0
46,management,1,2,0,-3,0,0,0,28,1,205,2,-1,0,3,0
39,technician,0,2,1,3,0,0,0,6,8,488,1,-1,0,3,1
35,management,1,1,0,839,1,0,2,23,8,50,3,-1,0,3,0
32,blue-collar,1,0,0,103,0,0,0,23,5,312,1,-1,0,3,0
44,technician,0,1,0,316,1,0,0,21,5,163,3,-1,0,3,0
39,services,1,1,0,247,1,0,0,17,0,244,2,-1,0,3,0
27,services,2,1,0,261,1,1,0,18,8,113,1,-1,0,3,0
51,self-employed,1,1,0,95,1,0,0,23,5,1309,4,-1,0,3,1
33,technician,2,1,0,291,0,0,0,25,1,72,6,-1,0,3,0
52,entrepreneur,1,2,0,0,0,0,2,19,6,163,3,-1,0,3,0
33,blue-collar,1,0,0,324,1,0,0,13,8,217,2,-1,0,3,0
50,technician,1,1,0,669,1,0,2,2,6,88,1,-1,0,3,0
41,technician,2,1,0,618,0,0,0,5,3,1056,1,-1,0,3,0
48,management,0,2,0,541,1,0,0,14,8,72,1,363,2,1,0
38,services,1,1,0,434,1,0,2,20,8,411,1,-1,0,3,0
34,blue-collar,1,1,0,622,1,0,2,21,8,145,1,-1,0,3,0
32,blue-collar,1,1,0,0,1,0,0,8,8,80,2,-1,0,3,0
48,management,1,1,0,99,1,0,2,28,8,344,1,-1,0,3,0
28,services,2,1,0,290,1,0,0,18,8,128,1,-1,0,3,0
32,admin.,2,1,0,45,1,1,0,14,8,908,3,344,7,1,0
32,admin.,1,1,0,923,1,0,0,17,0,819,4,-1,0,3,0
38,management,1,2,0,950,0,0,0,5,1,210,2,-1,0,3,0
47,technician,1,1,0,65,0,0,0,28,1,118,8,-1,0,3,0
44,management,1,2,0,773,0,1,0,9,5,618,1,-1,0,3,0
34,services,0,1,0,991,1,0,0,6,8,89,1,344,1,0,0
34,admin.,1,1,0,247,0,0,0,8,10,401,2,-1,0,3,1
42,blue-collar,1,3,0,-406,1,0,0,30,5,152,5,-1,0,3,0
30,blue-collar,2,1,0,180,0,0,0,14,5,203,1,183,2,0,0
40,management,1,2,0,-495,0,1,0,29,5,303,2,-1,0,3,0
34,technician,2,1,0,440,1,0,0,6,8,445,2,345,2,0,0
32,blue-collar,2,1,0,135,1,0,0,18,8,232,2,-1,0,3,0
36,technician,1,2,0,60,0,0,0,19,1,209,2,-1,0,3,0
39,technician,0,1,0,902,1,0,0,10,3,691,2,180,5,0,1
34,blue-collar,2,1,0,-72,1,0,0,7,5,273,5,-1,0,3,0
46,technician,1,1,0,499,1,0,0,31,5,37,10,-1,0,3,0
32,management,2,2,0,656,1,1,0,20,0,148,2,-1,0,3,0
27,services,1,1,0,100,0,0,0,16,5,57,2,-1,0,3,0
35,technician,0,1,0,69,1,0,2,8,8,461,3,-1,0,3,0
53,technician,1,3,0,619,0,0,2,17,6,198,6,-1,0,3,0
29,services,2,1,0,192,0,0,0,30,4,327,4,-1,0,3,0
35,management,2,2,0,0,0,0,0,29,1,669,6,-1,0,3,0
49,management,1,2,0,87,0,0,0,29,4,165,1,-1,0,3,0
19,student,2,3,0,0,0,0,0,11,3,123,3,-1,0,3,0
30,student,2,2,0,34,1,0,2,6,8,289,1,-1,0,3,0
34,technician,2,1,0,318,0,1,0,25,5,239,5,-1,0,3,0
60,retired,1,1,0,197,0,0,0,7,10,1386,1,-1,0,3,0
28,student,2,2,0,0,0,0,0,28,11,294,2,105,7,1,1
46,management,1,2,0,273,1,0,0,18,7,910,2,184,4,2,1
49,blue-collar,0,0,0,15,1,0,2,27,8,550,7,-1,0,3,0
44,technician,2,1,0,-27,1,1,2,14,8,100,3,-1,0,3,0
33,technician,1,2,0,75,0,0,0,21,5,204,4,-1,0,3,0
26,blue-collar,1,1,0,115,1,0,2,4,5,46,3,-1,0,3,0
54,blue-collar,1,1,0,0,0,0,1,16,0,1366,1,150,1,0,0
30,services,2,2,0,-477,0,1,0,21,1,1532,2,-1,0,3,1
53,unemployed,1,0,0,980,1,0,0,3,2,352,1,-1,0,3,1
43,blue-collar,1,1,0,-179,1,0,0,30,5,335,6,-1,0,3,0
43,technician,1,1,0,434,1,0,2,5,8,117,1,-1,0,3,0
33,admin.,2,1,0,-300,1,1,0,25,5,184,1,-1,0,3,0
44,technician,0,1,0,-329,1,0,2,7,8,171,1,-1,0,3,0
33,services,1,1,0,0,1,0,1,22,5,44,8,-1,0,3,0
31,technician,2,1,0,391,0,0,0,13,1,336,2,-1,0,3,0
46,unemployed,2,2,0,705,0,0,0,4,3,398,1,-1,0,3,0
32,services,1,1,0,255,1,1,2,21,8,86,2,-1,0,3,0
32,management,1,1,0,350,1,0,2,28,8,110,2,-1,0,3,0
49,blue-collar,1,0,0,474,1,1,1,9,3,152,3,221,1,0,0
27,technician,2,1,0,489,1,0,0,30,5,356,4,-1,0,3,1
46,entrepreneur,1,1,0,757,0,0,2,16,6,382,3,-1,0,3,0
37,management,2,2,0,695,0,0,0,28,4,233,1,-1,0,3,0
44,self-employed,0,1,0,80,1,1,2,14,8,387,2,-1,0,3,0
45,technician,1,1,0,315,1,0,0,30,6,103,1,-1,0,3,0
27,student,2,1,0,213,0,0,0,27,7,378,1,-1,0,3,1
57,housemaid,1,0,0,0,0,0,2,9,6,257,2,-1,0,3,0
40,admin.,0,1,0,212,0,0,2,7,4,176,1,-1,0,3,0
48,blue-collar,1,1,0,333,1,0,0,14,8,24,6,-1,0,3,0
42,services,0,1,0,257,1,0,0,12,8,955,2,-1,0,3,1
78,retired,1,2,0,226,0,0,1,6,9,136,1,-1,0,3,0
36,admin.,2,2,0,980,0,0,0,11,9,118,4,104,7,0,0
49,retired,1,0,0,-37,0,0,2,4,5,191,2,-1,0,3,0
46,management,0,2,0,-154,1,1,2,27,8,107,2,-1,0,3,0
77,retired,1,0,0,680,0,0,1,24,3,513,2,89,7,0,0
30,technician,2,2,0,799,1,1,2,6,6,91,18,-1,0,3,0
40,blue-collar,1,0,0,98,1,0,2,2,6,193,5,-1,0,3,0
25,unemployed,2,2,0,343,0,0,0,1,6,377,1,-1,0,3,1
49,management,1,2,0,852,1,0,0,20,9,408,1,-1,0,3,0
33,blue-collar,1,0,0,50,1,0,0,7,8,246,2,-1,0,3,0
40,management,2,2,0,0,0,0,0,26,1,58,7,-1,0,3,0
44,blue-collar,1,0,0,10,1,0,0,17,5,196,1,-1,0,3,0
32,blue-collar,1,1,0,950,1,1,0,20,0,219,4,-1,0,3,0
52,management,1,2,0,0,1,0,0,9,5,197,1,-1,0,3,0
35,management,1,2,0,175,1,0,0,7,1,257,2,-1,0,3,0
35,technician,1,1,0,-259,1,0,0,29,4,381,1,247,2,0,0
59,blue-collar,1,3,0,139,0,0,2,5,6,153,1,-1,0,3,0
27,blue-collar,2,1,0,113,0,0,0,22,5,39,17,-1,0,3,0
54,blue-collar,1,3,0,310,1,0,1,28,4,526,4,258,3,1,0
31,unemployed,2,1,0,-186,1,0,2,26,8,172,3,-1,0,3,0
51,self-employed,1,2,0,833,0,0,0,31,5,77,3,-1,0,3,0
61,blue-collar,1,0,0,625,1,0,2,19,8,158,2,-1,0,3,0
34,technician,2,1,0,105,1,0,0,7,8,146,2,171,3,0,0
56,blue-collar,1,0,0,551,0,0,2,29,8,27,1,-1,0,3,0
29,student,2,3,0,145,0,0,0,14,1,105,1,-1,0,3,0
34,management,2,2,0,618,1,0,2,3,6,119,4,-1,0,3,0
56,admin.,0,1,0,985,0,1,0,18,1,150,2,-1,0,3,0
31,admin.,2,1,0,-449,1,0,2,28,8,81,2,-1,0,3,0
37,entrepreneur,0,2,0,66,0,0,0,18,9,1164,2,-1,0,3,1
43,admin.,1,1,0,0,1,0,0,17,5,674,3,-1,0,3,0
40,management,1,3,0,419,1,0,0,10,5,347,1,-1,0,3,0
38,admin.,2,1,0,-23,0,0,0,20,9,48,2,-1,0,3,0
24,blue-collar,2,1,0,77,1,0,2,16,8,236,2,-1,0,3,0
36,blue-collar,1,1,0,-73,1,1,0,18,8,15,8,-1,0,3,0
28,blue-collar,1,0,0,60,1,0,0,6,8,161,1,337,1,0,0
45,blue-collar,1,0,0,137,1,1,2,16,8,187,19,-1,0,3,0
46,admin.,1,1,0,-121,1,1,0,8,5,214,4,-1,0,3,0
51,unemployed,1,1,0,-13,1,0,0,13,8,361,1,364,1,0,0
39,technician,1,1,1,-183,1,0,2,14,8,202,2,-1,0,3,0
28,blue-collar,1,0,0,702,1,0,2,26,6,318,2,-1,0,3,0
31,blue-collar,1,0,0,0,1,1,2,12,8,59,4,-1,0,3,0
38,management,1,2,0,46,0,0,0,29,1,70,4,-1,0,3,0
31,blue-collar,2,1,0,609,1,0,0,14,0,1126,1,335,1,0,0
40,management,2,2,0,0,1,0,0,23,3,228,2,182,6,0,1
34,technician,2,2,0,925,1,0,0,13,0,709,1,-1,0,3,1
51,blue-collar,1,0,0,42,1,0,0,12,8,51,2,342,3,0,0
33,blue-collar,1,1,0,285,0,1,2,3,5,267,1,-1,0,3,0
41,technician,1,2,0,0,0,0,2,20,6,95,1,-1,0,3,0
48,admin.,1,1,0,8,0,1,0,7,5,46,1,-1,0,3,0
42,self-employed,0,2,0,216,1,0,0,8,8,144,3,-1,0,3,0
25,admin.,1,1,0,894,1,0,2,28,8,328,1,-1,0,3,0
38,blue-collar,2,0,0,490,1,1,2,25,1,17,1,-1,0,3,0
45,entrepreneur,1,1,0,245,1,0,2,14,8,126,3,-1,0,3,0
59,management,0,2,0,0,1,0,0,31,5,52,8,-1,0,3,0
47,management,1,3,0,150,0,0,2,9,6,52,1,-1,0,3,0
33,management,1,2,0,4,1,0,0,16,5,285,5,-1,0,3,0
41,blue-collar,0,0,0,664,0,1,0,15,5,955,5,-1,0,3,1
42,technician,1,1,0,473,1,0,0,7,5,216,5,-1,0,3,0
51,technician,0,2,0,0,0,0,0,28,1,84,7,-1,0,3,0
45,management,1,2,0,-192,1,0,0,6,8,138,3,-1,0,3,0
73,retired,1,0,0,154,0,0,0,15,10,103,1,-1,0,3,0
43,blue-collar,1,1,0,625,1,0,2,30,11,175,1,-1,0,3,0
52,unemployed,1,0,0,255,0,1,0,10,5,374,3,-1,0,3,0
44,management,1,2,0,529,1,0,2,4,6,129,4,-1,0,3,0
56,management,1,2,0,318,0,1,1,9,5,246,3,-1,0,3,0
52,blue-collar,1,0,0,230,1,0,0,6,8,198,2,170,2,0,0
31,admin.,2,1,0,747,1,0,2,26,8,543,2,-1,0,3,1
53,admin.,1,1,0,263,0,1,0,18,5,143,7,-1,0,3,0
24,technician,2,1,0,-46,1,0,2,19,8,23,1,-1,0,3,0
57,retired,1,1,0,0,0,1,2,30,6,104,2,-1,0,3,0
48,technician,1,1,0,568,1,0,0,2,11,378,2,386,1,2,1
51,technician,1,1,0,18,0,1,0,25,5,363,6,-1,0,3,0
50,management,0,2,0,201,1,0,0,24,5,248,1,-1,0,3,0
43,blue-collar,1,0,0,-93,1,0,2,26,8,402,2,-1,0,3,0
31,services,1,1,0,-331,1,0,2,23,8,203,5,-1,0,3,0
29,blue-collar,1,3,0,486,1,0,0,6,8,422,1,363,1,0,0
39,blue-collar,1,0,0,694,1,0,0,21,9,44,1,-1,0,3,0
38,unemployed,2,2,0,0,0,0,0,6,3,39,2,-1,0,3,0
41,housemaid,0,0,0,22,1,0,0,18,9,238,3,126,4,1,0
38,management,2,2,0,35,1,0,0,17,0,156,1,273,3,0,0
33,blue-collar,2,1,0,697,0,0,0,6,3,860,2,-1,0,3,1
53,technician,1,1,0,230,0,1,0,13,1,112,2,-1,0,3,0
69,retired,1,2,0,473,0,0,0,7,5,112,1,78,1,0,0
30,management,2,2,0,201,1,0,0,17,7,325,2,-1,0,3,1
34,services,0,1,0,44,0,0,2,9,6,118,1,-1,0,3,0
48,unknown,1,3,0,286,0,0,0,30,5,166,2,-1,0,3,0
46,blue-collar,0,0,0,216,0,0,0,2,3,173,1,-1,0,3,0
42,admin.,1,1,0,214,1,0,2,28,8,21,24,-1,0,3,0
41,blue-collar,1,1,0,343,1,0,2,14,8,89,7,-1,0,3,0
33,blue-collar,1,1,0,-77,1,0,0,28,5,151,3,-1,0,3,0
26,management,2,2,0,592,0,0,1,29,4,145,2,164,1,1,0
38,management,2,2,0,104,1,0,0,6,8,606,3,-1,0,3,1
48,blue-collar,1,1,0,0,1,0,2,26,8,105,1,-1,0,3,0
54,services,1,1,0,-22,0,1,0,9,5,85,1,-1,0,3,0
51,services,1,1,0,0,0,0,0,18,5,439,3,-1,0,3,0
47,technician,1,1,0,72,0,0,2,29,8,278,1,-1,0,3,0
53,technician,1,1,0,100,0,0,0,13,1,205,4,-1,0,3,0
35,blue-collar,1,0,0,319,1,0,0,16,5,221,1,-1,0,3,0
52,management,0,2,0,50,1,0,2,12,6,84,3,-1,0,3,0
57,retired,1,1,1,32,1,0,0,15,8,476,3,-1,0,3,0
35,management,2,2,0,633,1,0,0,17,0,128,3,-1,0,3,0
47,entrepreneur,1,0,0,668,0,0,0,12,8,908,1,-1,0,3,0
35,management,0,2,0,649,0,0,0,16,0,177,1,-1,0,3,0
46,blue-collar,0,0,0,452,1,0,2,9,8,113,4,-1,0,3,0
27,admin.,2,1,0,-145,1,0,1,15,8,289,8,-1,0,3,0
31,blue-collar,1,1,0,-498,1,0,0,21,5,357,1,-1,0,3,0
31,management,2,2,0,0,0,0,0,28,1,38,16,-1,0,3,0
46,admin.,1,1,0,22,1,0,0,7,1,414,4,-1,0,3,0
42,housemaid,1,0,0,145,0,0,0,20,1,252,2,-1,0,3,0
31,unemployed,1,2,0,591,0,0,0,21,9,161,2,-1,0,3,0
62,retired,0,2,0,0,0,0,0,13,9,227,2,-1,0,3,1
24,student,2,1,0,508,1,0,1,18,8,12,3,374,1,1,0
48,unemployed,1,1,0,817,0,0,0,14,4,517,1,282,4,2,1
41,technician,0,1,0,348,1,0,0,7,8,225,2,275,2,0,0
43,management,1,2,0,291,1,0,2,9,8,150,2,-1,0,3,0
54,blue-collar,1,0,0,781,1,0,2,9,8,103,2,-1,0,3,0
32,technician,0,2,0,267,0,0,0,26,8,128,1,-1,0,3,0
41,admin.,1,0,0,-306,1,0,2,15,8,500,1,-1,0,3,1
31,blue-collar,2,0,0,864,1,0,1,14,8,113,2,-1,0,3,0
26,admin.,1,1,0,0,0,0,2,27,8,755,1,-1,0,3,0
52,technician,1,2,0,214,0,0,0,29,1,161,3,-1,0,3,0
58,retired,1,1,0,425,1,1,0,17,9,100,1,-1,0,3,0
57,housemaid,1,2,0,3,0,0,0,4,1,142,2,-1,0,3,0
34,management,1,2,0,0,1,0,2,8,8,214,2,-1,0,3,0
59,blue-collar,1,0,0,0,0,0,0,18,9,167,2,-1,0,3,0
27,technician,2,1,0,282,0,1,0,9,5,676,5,-1,0,3,0
42,entrepreneur,1,2,0,0,0,0,0,9,5,236,1,-1,0,3,0
33,blue-collar,1,1,0,0,1,1,0,28,5,83,12,-1,0,3,0
31,services,2,1,0,864,1,0,0,6,8,100,1,-1,0,3,0
29,blue-collar,1,1,0,-478,0,1,0,8,5,528,2,-1,0,3,0
38,unemployed,1,0,0,-363,0,0,2,12,6,340,2,-1,0,3,0
31,services,1,1,0,388,1,0,2,5,8,730,2,-1,0,3,0
51,blue-collar,0,0,0,602,1,0,0,11,8,347,1,284,2,0,0
29,services,2,1,0,0,0,0,0,17,5,58,1,-1,0,3,0
43,blue-collar,1,0,0,255,1,0,0,17,5,180,1,-1,0,3,0
36,blue-collar,1,1,0,63,1,0,2,2,6,56,8,-1,0,3,0
34,self-employed,1,0,0,712,1,0,2,2,6,326,3,-1,0,3,0
29,services,1,1,0,57,1,0,1,21,5,342,9,-1,0,3,0
57,retired,1,1,0,523,0,1,0,2,3,49,6,-1,0,3,0
43,management,1,2,0,422,0,0,0,12,1,110,1,-1,0,3,0
33,services,1,1,0,386,0,0,0,12,9,253,1,92,4,0,1
51,technician,1,0,0,260,0,0,0,19,1,137,2,-1,0,3,0
40,admin.,2,1,0,-1,0,0,0,7,5,173,1,-1,0,3,0
38,services,1,1,0,497,1,1,2,19,8,88,5,-1,0,3,0
47,technician,1,1,0,826,1,0,1,18,9,195,3,112,8,1,0
45,blue-collar,1,0,0,907,0,0,0,18,1,230,8,-1,0,3,0
29,entrepreneur,2,1,0,404,0,0,0,30,4,413,3,-1,0,3,0
52,management,0,2,0,907,1,0,2,4,6,104,2,-1,0,3,0
26,technician,1,1,0,18,1,1,0,5,8,138,1,-1,0,3,0
31,blue-collar,2,0,0,-495,1,0,2,29,8,334,2,-1,0,3,0
35,services,1,1,0,819,1,0,1,14,5,102,14,-1,0,3,0
56,management,0,2,0,442,0,0,2,28,8,77,3,-1,0,3,0
28,blue-collar,2,1,0,-46,1,0,0,1,11,199,1,92,14,2,1
27,student,2,1,0,671,1,0,2,7,8,332,2,-1,0,3,0
30,technician,1,1,0,371,0,0,0,7,1,124,2,-1,0,3,0
51,technician,1,2,0,-3,0,0,0,25,1,91,9,-1,0,3,0
33,management,1,1,0,11,1,0,0,4,8,104,3,-1,0,3,0
32,blue-collar,2,1,0,33,1,0,0,18,8,125,1,368,4,0,0
43,entrepreneur,1,1,0,104,1,0,0,18,5,635,3,-1,0,3,1
46,blue-collar,1,0,0,174,0,1,0,15,5,90,1,-1,0,3,0
51,blue-collar,1,0,0,-11,0,0,1,16,5,126,4,-1,0,3,0
43,blue-collar,1,0,0,778,1,1,2,15,8,284,5,-1,0,3,0
36,technician,1,2,0,837,0,0,0,28,1,68,6,-1,0,3,0
48,management,1,2,0,363,0,0,0,18,9,67,1,-1,0,3,0
26,admin.,2,1,0,236,1,1,0,18,8,8,2,-1,0,3,0
39,admin.,2,3,0,0,1,0,0,11,8,62,1,-1,0,3,0
47,management,1,2,0,-50,0,1,0,7,5,175,1,-1,0,3,0
23,entrepreneur,2,0,0,4,1,0,2,13,8,395,2,-1,0,3,1
38,admin.,1,1,0,46,1,1,2,6,8,195,1,-1,0,3,0
33,technician,1,1,0,575,0,1,0,4,3,254,2,-1,0,3,0
35,admin.,0,1,0,148,0,1,0,8,5,199,1,-1,0,3,0
52,services,1,1,0,431,0,0,0,26,1,73,17,-1,0,3,0
25,technician,2,2,0,777,1,0,2,14,8,351,1,-1,0,3,0
29,management,1,2,0,199,1,1,2,7,8,1689,4,-1,0,3,1
49,services,1,1,0,47,0,0,2,5,8,234,2,-1,0,3,0
32,management,1,2,0,138,0,0,0,20,1,94,4,-1,0,3,0
59,retired,1,1,0,0,0,0,0,18,5,247,4,-1,0,3,0
24,student,2,1,0,822,0,0,0,27,10,184,1,91,2,0,1
42,technician,0,1,0,-280,1,0,2,26,8,258,1,-1,0,3,0
58,blue-collar,1,0,0,0,1,0,0,31,5,5,25,-1,0,3,0
33,blue-collar,1,1,0,139,1,1,0,18,8,732,2,291,5,0,1
34,management,1,2,0,573,0,0,0,10,1,122,1,-1,0,3,0
34,admin.,1,1,0,475,1,0,2,7,8,559,1,-1,0,3,0
42,blue-collar,0,1,0,47,1,1,2,8,8,141,1,-1,0,3,0
31,self-employed,2,2,0,96,0,0,0,5,3,577,1,-1,0,3,0
39,entrepreneur,1,2,0,83,1,0,0,11,5,193,2,-1,0,3,0
42,services,0,1,0,372,1,1,2,6,8,121,2,-1,0,3,0
30,self-employed,2,2,0,48,0,0,0,21,9,140,1,-1,0,3,0
34,technician,1,1,0,1,1,0,0,19,9,108,1,-1,0,3,0
46,management,2,2,0,46,0,1,0,17,9,80,1,152,1,0,0
32,admin.,0,1,1,-18,1,0,2,12,8,155,3,-1,0,3,0
46,services,1,1,0,451,1,1,0,13,8,389,4,-1,0,3,0
26,self-employed,1,2,0,479,1,0,0,9,3,133,3,-1,0,3,0
42,blue-collar,1,1,0,0,1,0,0,21,9,328,6,-1,0,3,0
41,blue-collar,1,0,0,389,1,0,2,16,6,87,6,-1,0,3,0
34,admin.,2,1,0,10,0,1,0,18,9,162,1,173,3,0,0
32,services,1,1,0,401,1,0,2,15,8,294,2,-1,0,3,0
58,housemaid,2,2,0,145,1,1,0,16,5,128,2,-1,0,3,0
45,technician,1,1,0,115,1,0,0,6,8,108,1,-1,0,3,0
28,admin.,2,1,0,89,1,1,0,6,3,172,2,-1,0,3,0
35,technician,1,1,0,94,1,1,2,14,8,208,5,-1,0,3,0
49,unemployed,0,2,0,780,0,0,0,8,9,148,1,871,2,0,0
50,management,1,2,0,207,1,0,0,4,3,99,1,-1,0,3,0
37,management,1,2,0,238,0,0,0,3,3,185,1,92,1,2,1
48,unemployed,1,2,0,-471,1,0,2,19,8,668,7,-1,0,3,0
41,management,2,1,0,764,0,0,0,12,6,230,2,-1,0,3,0
55,blue-collar,1,1,0,383,0,0,2,5,8,287,1,-1,0,3,0
41,management,1,2,0,326,1,0,0,5,8,788,1,-1,0,3,1
47,services,0,1,0,691,0,0,0,6,3,285,6,-1,0,3,0
34,technician,2,1,0,0,0,0,0,21,1,163,2,-1,0,3,0
33,management,2,2,0,99,0,0,0,8,5,159,1,-1,0,3,0
58,retired,1,1,0,502,1,0,0,12,8,197,2,370,3,0,0
51,management,1,2,0,-15,0,0,0,25,5,212,2,-1,0,3,0
55,admin.,1,1,0,0,0,0,0,23,11,180,2,238,3,2,0
30,blue-collar,2,0,0,185,0,0,2,26,6,11,1,-1,0,3,0
33,management,2,1,0,-424,1,0,2,26,8,863,1,-1,0,3,0
27,services,2,1,0,0,1,0,2,7,8,388,7,-1,0,3,0
59,retired,1,1,0,319,1,0,2,5,8,143,3,-1,0,3,0
34,management,2,2,0,171,1,0,0,7,8,191,1,294,1,0,0
44,blue-collar,1,0,0,-11,1,0,2,9,8,13,1,-1,0,3,0
35,admin.,2,1,0,0,1,0,0,13,8,1073,1,-1,0,3,1
45,management,1,2,0,-206,1,0,0,6,8,337,2,-1,0,3,0
42,blue-collar,1,0,0,704,1,1,1,31,5,88,10,-1,0,3,0
34,technician,2,1,0,943,0,0,0,29,1,96,4,-1,0,3,0
35,technician,1,1,0,327,1,0,0,13,0,537,3,-1,0,3,0
29,management,2,1,0,-105,1,0,2,27,8,5,3,-1,0,3,0
58,retired,1,1,0,983,0,0,0,5,1,139,1,-1,0,3,0
44,blue-collar,2,0,0,787,1,0,2,30,8,570,2,-1,0,3,0
45,entrepreneur,1,2,0,0,1,0,0,29,5,100,3,-1,0,3,0
30,technician,2,1,0,790,0,0,0,20,1,696,3,-1,0,3,0
21,student,2,1,0,681,0,0,2,20,1,6,1,-1,0,3,0
38,entrepreneur,1,2,0,228,1,0,0,5,3,105,1,-1,0,3,0
42,admin.,1,1,0,0,0,0,2,19,6,370,1,-1,0,3,0
34,entrepreneur,1,1,0,2,1,1,0,5,8,184,1,167,6,0,0
48,technician,1,1,0,197,0,1,0,3,3,47,2,222,3,1,0
34,services,1,1,0,0,0,1,2,2,5,193,4,-1,0,3,0
35,technician,1,2,0,118,0,0,0,6,1,358,2,-1,0,3,0
35,technician,1,1,0,13,0,0,0,22,1,94,2,-1,0,3,0
57,services,0,1,0,14,0,1,0,22,5,445,2,-1,0,3,0
28,technician,2,1,0,769,1,0,0,15,8,153,1,371,2,0,0
57,management,1,1,0,139,0,0,0,17,1,80,1,-1,0,3,0
34,services,0,1,0,202,1,0,2,15,8,318,1,-1,0,3,0
36,technician,1,2,0,6,1,0,0,27,4,100,1,435,1,0,0
57,management,1,2,0,320,0,0,0,7,1,76,2,-1,0,3,0
34,admin.,1,1,0,50,1,0,2,20,8,89,2,-1,0,3,0
51,housemaid,0,2,0,370,1,0,0,19,1,109,3,-1,0,3,0
